date,時,気圧(hPa),気圧(hPa).1,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風向・風速(m/s),風向・風速(m/s).1,日照 時間 (h),全天 日射量 (MJ/㎡),雪(cm),雪(cm).1,天気,雲量,視程 (km)
2018-06-17,時,現地,海面,降水量 (mm),気温 (℃),露点 温度 (℃),蒸気圧 (hPa),湿度 (％),風速,風向,日照 時間 (h),全天 日射量 (MJ/㎡),降雪,積雪,天気,雲量,視程 (km)
2018-06-17,1,1012.8,1015.7,--,15.7,13.0,15.0,84,1.8,東南東,,,×,×,,,
2018-06-17,2,1013.0,1015.9,--,15.6,13.3,15.2,86,1.3,東,,,×,×,,,
2018-06-17,3,1012.9,1015.8,--,15.6,13.3,15.2,86,2.5,北東,,,×,×,,10,15.0
2018-06-17,4,1013.2,1016.1,--,15.6,13.3,15.2,86,1.5,東,,0.00,×,×,,,
2018-06-17,5,1013.7,1016.6,--,15.6,13.3,15.2,86,2.1,北北東,0.0,0.03,×,×,,,
2018-06-17,6,1014.0,1016.9,--,16.0,13.9,15.8,87,1.3,北東,0.0,0.15,×,×,,10,15.0
2018-06-17,7,1014.6,1017.5,--,16.0,13.3,15.3,84,1.3,東,0.0,0.24,×,×,,,
2018-06-17,8,1014.6,1017.5,0.0,17.1,14.0,16.0,82,2.0,東北東,0.0,0.49,×,×,,,
2018-06-17,9,1014.5,1017.4,--,17.6,13.5,15.5,77,1.9,南東,0.0,1.02,×,×,,10,20.0
2018-06-17,10,1014.4,1017.3,--,19.0,13.9,15.8,72,1.6,東,0.0,1.53,×,×,,,
2018-06-17,11,1014.3,1017.2,--,19.2,14.3,16.2,73,1.9,南,0.0,1.50,×,×,,,
2018-06-17,12,1013.4,1016.2,--,21.0,15.8,17.9,72,2.0,南東,0.0,1.41,×,×,,10,20.0
2018-06-17,13,1012.9,1015.7,--,21.5,13.9,15.9,62,1.6,南,0.0,2.27,×,×,,,
2018-06-17,14,1013.0,1015.8,--,21.1,13.6,15.5,62,3.0,南,0.0,1.61,×,×,,,
2018-06-17,15,1012.5,1015.3,--,22.2,15.3,17.4,65,3.0,南南東,0.2,1.54,×,×,,10-,20.0
2018-06-17,16,1012.7,1015.5,--,21.6,15.0,17.0,66,3.0,東南東,0.1,1.10,×,×,,,
2018-06-17,17,1012.4,1015.2,--,21.0,15.3,17.4,70,3.9,南南東,0.1,0.64,×,×,,,
2018-06-17,18,1012.4,1015.2,--,20.9,15.5,17.6,71,3.9,南東,0.0,0.37,×,×,,10-,20.0
2018-06-17,19,1012.6,1015.4,--,20.2,16.1,18.2,77,2.9,南南東,0.0,0.07,×,×,,,
2018-06-17,20,1012.8,1015.6,--,20.3,15.7,17.9,75,4.1,南,,0.00,×,×,,,
2018-06-17,21,1012.9,1015.7,--,19.7,15.8,17.9,78,3.2,南南東,,,×,×,,10-,20.0
2018-06-17,22,1013.1,1015.9,--,19.8,15.9,18.0,78,3.3,南東,,,×,×,,,
2018-06-17,23,1012.7,1015.6,--,18.6,16.4,18.6,87,1.6,南,,,×,×,,,
2018-06-17,24,1012.0,1014.9,0.0,18.0,16.9,19.2,93,1.6,南,,,×,×,,,
